ICD9Code,level2,level1,icd9_3d
"882.1",OpenWound,DMSymptom,"882"
"882.2",OpenWound,DMSymptom,"882"
"883",OpenWound,DMSymptom,"883"
"883.0",OpenWound,DMSymptom,"883"
"883.1",OpenWound,DMSymptom,"883"
"883.2",OpenWound,DMSymptom,"883"
"884.0",OpenWound,DMSymptom,"884"
"884.1",OpenWound,DMSymptom,"884"
"884.2",OpenWound,DMSymptom,"884"
"885.0",OpenWound,DMSymptom,"885"
"885.1",OpenWound,DMSymptom,"885"
"886.0",OpenWound,DMSymptom,"886"
"886.1",OpenWound,DMSymptom,"886"
"887.0",OpenWound,DMSymptom,"887"
"887.1",OpenWound,DMSymptom,"887"
"887.2",OpenWound,DMSymptom,"887"
"887.3",OpenWound,DMSymptom,"887"
"887.4",OpenWound,DMSymptom,"887"
"887.5",OpenWound,DMSymptom,"887"
"887.6",OpenWound,DMSymptom,"887"
"887.7",OpenWound,DMSymptom,"887"
"890.0",OpenWound,DMSymptom,"890"
"890.1",OpenWound,DMSymptom,"890"
"890.2",OpenWound,DMSymptom,"890"
"891.0",OpenWound,DMSymptom,"891"
"891.1",OpenWound,DMSymptom,"891"
"891.2",OpenWound,DMSymptom,"891"
"892.0",OpenWound,DMSymptom,"892"
"892.1",OpenWound,DMSymptom,"892"
"892.2",OpenWound,DMSymptom,"892"
"893",OpenWound,DMSymptom,"893"
"893.0",OpenWound,DMSymptom,"893"
"893.1",OpenWound,DMSymptom,"893"
"893.2",OpenWound,DMSymptom,"893"
"894.0",OpenWound,DMSymptom,"894"
"894.1",OpenWound,DMSymptom,"894"
"894.2",OpenWound,DMSymptom,"894"
"895.0",OpenWound,DMSymptom,"895"
"895.1",OpenWound,DMSymptom,"895"
"896.0",OpenWound,DMSymptom,"896"
"896.1",OpenWound,DMSymptom,"896"
"896.2",OpenWound,DMSymptom,"896"
"896.3",OpenWound,DMSymptom,"896"
"897.0",OpenWound,DMSymptom,"897"
"897.1",OpenWound,DMSymptom,"897"
"897.2",OpenWound,DMSymptom,"897"
"897.3",OpenWound,DMSymptom,"897"
"897.4",OpenWound,DMSymptom,"897"
"897.5",OpenWound,DMSymptom,"897"
"897.6",OpenWound,DMSymptom,"897"
"897.7",OpenWound,DMSymptom,"897"
"958.3",OpenWound,DMSymptom,"958"
"523",Oral,DMSymptom,"523"
"523.0",Oral,DMSymptom,"523"
"523.00",Oral,DMSymptom,"523"
"523.01",Oral,DMSymptom,"523"
"523.1",Oral,DMSymptom,"523"
"523.10",Oral,DMSymptom,"523"
"523.11",Oral,DMSymptom,"523"
"523.2",Oral,DMSymptom,"523"
"523.20",Oral,DMSymptom,"523"
"523.21",Oral,DMSymptom,"523"
"523.22",Oral,DMSymptom,"523"
"523.23",Oral,DMSymptom,"523"
"523.24",Oral,DMSymptom,"523"
"523.25",Oral,DMSymptom,"523"
"523.3",Oral,DMSymptom,"523"
"523.30",Oral,DMSymptom,"523"
"523.31",Oral,DMSymptom,"523"
"523.32",Oral,DMSymptom,"523"
"523.33",Oral,DMSymptom,"523"
"523.4",Oral,DMSymptom,"523"
"523.40",Oral,DMSymptom,"523"
"523.41",Oral,DMSymptom,"523"
"523.42",Oral,DMSymptom,"523"
"523.5",Oral,DMSymptom,"523"
"523.6",Oral,DMSymptom,"523"
"523.8",Oral,DMSymptom,"523"
"523.9",Oral,DMSymptom,"523"
"527.2",Oral,DMSymptom,"527"
"528.0",Oral,DMSymptom,"528"
"528.00",Oral,DMSymptom,"528"
"528.01",Oral,DMSymptom,"528"
"528.02",Oral,DMSymptom,"528"
"528.09",Oral,DMSymptom,"528"
"528.2",Oral,DMSymptom,"528"
"528.3",Oral,DMSymptom,"528"
"529.0",Oral,DMSymptom,"529"
"715",Osteoarthrosis,,"715"
"715.0",Osteoarthrosis,,"715"
"715.00",Osteoarthrosis,,"715"
"715.04",Osteoarthrosis,,"715"
"715.09",Osteoarthrosis,,"715"
"715.1",Osteoarthrosis,,"715"
"715.10",Osteoarthrosis,,"715"
"715.11",Osteoarthrosis,,"715"
"715.12",Osteoarthrosis,,"715"
"715.13",Osteoarthrosis,,"715"
"715.14",Osteoarthrosis,,"715"
"715.15",Osteoarthrosis,,"715"
"715.16",Osteoarthrosis,,"715"
"715.17",Osteoarthrosis,,"715"
"715.18",Osteoarthrosis,,"715"
"715.19",Osteoarthrosis,,"715"
"715.20",Osteoarthrosis,,"715"
"715.21",Osteoarthrosis,,"715"
"715.22",Osteoarthrosis,,"715"
"715.23",Osteoarthrosis,,"715"
"715.24",Osteoarthrosis,,"715"
"715.25",Osteoarthrosis,,"715"
"715.26",Osteoarthrosis,,"715"
"715.27",Osteoarthrosis,,"715"
"715.28",Osteoarthrosis,,"715"
"715.29",Osteoarthrosis,,"715"
"715.30",Osteoarthrosis,,"715"
"715.31",Osteoarthrosis,,"715"
"715.32",Osteoarthrosis,,"715"
"715.33",Osteoarthrosis,,"715"
"715.34",Osteoarthrosis,,"715"
"715.35",Osteoarthrosis,,"715"
"715.36",Osteoarthrosis,,"715"
"715.37",Osteoarthrosis,,"715"
"715.38",Osteoarthrosis,,"715"
"715.39",Osteoarthrosis,,"715"
"715.80",Osteoarthrosis,,"715"
"715.86",Osteoarthrosis,,"715"
"715.87",Osteoarthrosis,,"715"
"715.88",Osteoarthrosis,,"715"
"715.89",Osteoarthrosis,,"715"
"715.9",Osteoarthrosis,,"715"
"715.90",Osteoarthrosis,,"715"
"715.91",Osteoarthrosis,,"715"
"715.92",Osteoarthrosis,,"715"
"715.93",Osteoarthrosis,,"715"
"715.94",Osteoarthrosis,,"715"
"715.95",Osteoarthrosis,,"715"
"715.96",Osteoarthrosis,,"715"
"715.97",Osteoarthrosis,,"715"
"715.98",Osteoarthrosis,,"715"
"715.99",Osteoarthrosis,,"715"
"V13.4",Osteoarthrosis,,"V13"
"733",Osteoporosis,,"733"
"733.0",Osteoporosis,,"733"
"733.00",Osteoporosis,,"733"
"733.01",Osteoporosis,,"733"
"733.02",Osteoporosis,,"733"
"733.03",Osteoporosis,,"733"
"733.09",Osteoporosis,,"733"
"V82.81",Osteoporosis,,"V82"
"388.7",Otalgia,DMSymptom,"388"
"388.70",Otalgia,DMSymptom,"388"
"388.71",Otalgia,DMSymptom,"388"
"388.72",Otalgia,DMSymptom,"388"
"010.00",OtherInfection,DMSymptom,"010"
"010.01",OtherInfection,DMSymptom,"010"
"010.02",OtherInfection,DMSymptom,"010"
"010.03",OtherInfection,DMSymptom,"010"
"010.04",OtherInfection,DMSymptom,"010"
"010.05",OtherInfection,DMSymptom,"010"
"010.06",OtherInfection,DMSymptom,"010"
"010.10",OtherInfection,DMSymptom,"010"
"010.11",OtherInfection,DMSymptom,"010"
"010.12",OtherInfection,DMSymptom,"010"
"010.13",OtherInfection,DMSymptom,"010"
"010.14",OtherInfection,DMSymptom,"010"
"010.15",OtherInfection,DMSymptom,"010"
"010.16",OtherInfection,DMSymptom,"010"
"010.80",OtherInfection,DMSymptom,"010"
"010.81",OtherInfection,DMSymptom,"010"
"010.82",OtherInfection,DMSymptom,"010"
"010.83",OtherInfection,DMSymptom,"010"
"010.84",OtherInfection,DMSymptom,"010"
"010.85",OtherInfection,DMSymptom,"010"
"010.86",OtherInfection,DMSymptom,"010"
"010.90",OtherInfection,DMSymptom,"010"
"010.91",OtherInfection,DMSymptom,"010"
"010.92",OtherInfection,DMSymptom,"010"
"010.93",OtherInfection,DMSymptom,"010"
"010.94",OtherInfection,DMSymptom,"010"
"010.95",OtherInfection,DMSymptom,"010"
"010.96",OtherInfection,DMSymptom,"010"
"011.00",OtherInfection,DMSymptom,"011"
"011.01",OtherInfection,DMSymptom,"011"
"011.02",OtherInfection,DMSymptom,"011"
"011.03",OtherInfection,DMSymptom,"011"
"011.04",OtherInfection,DMSymptom,"011"
"011.05",OtherInfection,DMSymptom,"011"
"011.06",OtherInfection,DMSymptom,"011"
"011.10",OtherInfection,DMSymptom,"011"
"011.11",OtherInfection,DMSymptom,"011"
"011.12",OtherInfection,DMSymptom,"011"
"011.13",OtherInfection,DMSymptom,"011"
"011.14",OtherInfection,DMSymptom,"011"
"011.15",OtherInfection,DMSymptom,"011"
"011.16",OtherInfection,DMSymptom,"011"
"011.20",OtherInfection,DMSymptom,"011"
"011.21",OtherInfection,DMSymptom,"011"
"011.22",OtherInfection,DMSymptom,"011"
"011.23",OtherInfection,DMSymptom,"011"
"011.24",OtherInfection,DMSymptom,"011"
"011.25",OtherInfection,DMSymptom,"011"
"011.26",OtherInfection,DMSymptom,"011"
"011.30",OtherInfection,DMSymptom,"011"
"011.31",OtherInfection,DMSymptom,"011"
"011.32",OtherInfection,DMSymptom,"011"
"011.33",OtherInfection,DMSymptom,"011"
"011.34",OtherInfection,DMSymptom,"011"
"011.35",OtherInfection,DMSymptom,"011"
"011.36",OtherInfection,DMSymptom,"011"
"011.40",OtherInfection,DMSymptom,"011"
"011.41",OtherInfection,DMSymptom,"011"
"011.42",OtherInfection,DMSymptom,"011"
"011.43",OtherInfection,DMSymptom,"011"
"011.44",OtherInfection,DMSymptom,"011"
"011.45",OtherInfection,DMSymptom,"011"
"011.46",OtherInfection,DMSymptom,"011"
"011.50",OtherInfection,DMSymptom,"011"
"011.51",OtherInfection,DMSymptom,"011"
"011.52",OtherInfection,DMSymptom,"011"
"011.53",OtherInfection,DMSymptom,"011"
"011.54",OtherInfection,DMSymptom,"011"
"011.55",OtherInfection,DMSymptom,"011"
"011.56",OtherInfection,DMSymptom,"011"
"011.60",OtherInfection,DMSymptom,"011"
"011.61",OtherInfection,DMSymptom,"011"
"011.62",OtherInfection,DMSymptom,"011"
"011.63",OtherInfection,DMSymptom,"011"
"011.64",OtherInfection,DMSymptom,"011"
"011.65",OtherInfection,DMSymptom,"011"
"011.66",OtherInfection,DMSymptom,"011"
"011.70",OtherInfection,DMSymptom,"011"
"011.71",OtherInfection,DMSymptom,"011"
"011.72",OtherInfection,DMSymptom,"011"
"011.73",OtherInfection,DMSymptom,"011"
"011.74",OtherInfection,DMSymptom,"011"
"011.75",OtherInfection,DMSymptom,"011"
"011.76",OtherInfection,DMSymptom,"011"
"011.80",OtherInfection,DMSymptom,"011"
"011.81",OtherInfection,DMSymptom,"011"
"011.82",OtherInfection,DMSymptom,"011"
"011.83",OtherInfection,DMSymptom,"011"
"011.84",OtherInfection,DMSymptom,"011"
"011.85",OtherInfection,DMSymptom,"011"
"011.86",OtherInfection,DMSymptom,"011"
"011.90",OtherInfection,DMSymptom,"011"
"011.91",OtherInfection,DMSymptom,"011"
"011.92",OtherInfection,DMSymptom,"011"
"011.93",OtherInfection,DMSymptom,"011"
"011.94",OtherInfection,DMSymptom,"011"
"011.95",OtherInfection,DMSymptom,"011"
"011.96",OtherInfection,DMSymptom,"011"
"012.0",OtherInfection,DMSymptom,"012"
"012.00",OtherInfection,DMSymptom,"012"
"012.01",OtherInfection,DMSymptom,"012"
"012.02",OtherInfection,DMSymptom,"012"
"012.03",OtherInfection,DMSymptom,"012"
"012.04",OtherInfection,DMSymptom,"012"
"012.05",OtherInfection,DMSymptom,"012"
"012.06",OtherInfection,DMSymptom,"012"
"012.10",OtherInfection,DMSymptom,"012"
"012.11",OtherInfection,DMSymptom,"012"
"012.12",OtherInfection,DMSymptom,"012"
"012.13",OtherInfection,DMSymptom,"012"
"012.14",OtherInfection,DMSymptom,"012"
"012.15",OtherInfection,DMSymptom,"012"
"012.16",OtherInfection,DMSymptom,"012"
"012.20",OtherInfection,DMSymptom,"012"
"012.21",OtherInfection,DMSymptom,"012"
"012.22",OtherInfection,DMSymptom,"012"
"012.23",OtherInfection,DMSymptom,"012"
"012.24",OtherInfection,DMSymptom,"012"
"012.25",OtherInfection,DMSymptom,"012"
"012.26",OtherInfection,DMSymptom,"012"
"012.30",OtherInfection,DMSymptom,"012"
"012.31",OtherInfection,DMSymptom,"012"
"012.32",OtherInfection,DMSymptom,"012"
"012.33",OtherInfection,DMSymptom,"012"
"012.34",OtherInfection,DMSymptom,"012"
"012.35",OtherInfection,DMSymptom,"012"
"012.36",OtherInfection,DMSymptom,"012"
"012.80",OtherInfection,DMSymptom,"012"
"012.81",OtherInfection,DMSymptom,"012"
"012.82",OtherInfection,DMSymptom,"012"
"012.83",OtherInfection,DMSymptom,"012"
"012.84",OtherInfection,DMSymptom,"012"
"012.85",OtherInfection,DMSymptom,"012"
"012.86",OtherInfection,DMSymptom,"012"
"013.00",OtherInfection,DMSymptom,"013"
"013.01",OtherInfection,DMSymptom,"013"
"013.02",OtherInfection,DMSymptom,"013"
"013.03",OtherInfection,DMSymptom,"013"
"013.04",OtherInfection,DMSymptom,"013"
"013.05",OtherInfection,DMSymptom,"013"
"013.06",OtherInfection,DMSymptom,"013"
"013.10",OtherInfection,DMSymptom,"013"
"013.11",OtherInfection,DMSymptom,"013"
"013.12",OtherInfection,DMSymptom,"013"
"013.13",OtherInfection,DMSymptom,"013"
"013.14",OtherInfection,DMSymptom,"013"
"013.15",OtherInfection,DMSymptom,"013"
"013.16",OtherInfection,DMSymptom,"013"
"013.20",OtherInfection,DMSymptom,"013"
"013.21",OtherInfection,DMSymptom,"013"
"013.22",OtherInfection,DMSymptom,"013"
"013.23",OtherInfection,DMSymptom,"013"
"013.24",OtherInfection,DMSymptom,"013"
"013.25",OtherInfection,DMSymptom,"013"
"013.26",OtherInfection,DMSymptom,"013"
"013.30",OtherInfection,DMSymptom,"013"
"013.31",OtherInfection,DMSymptom,"013"
"013.32",OtherInfection,DMSymptom,"013"
"013.33",OtherInfection,DMSymptom,"013"
"013.34",OtherInfection,DMSymptom,"013"
"013.35",OtherInfection,DMSymptom,"013"
"013.36",OtherInfection,DMSymptom,"013"
"013.40",OtherInfection,DMSymptom,"013"
"013.41",OtherInfection,DMSymptom,"013"
"013.42",OtherInfection,DMSymptom,"013"
"013.43",OtherInfection,DMSymptom,"013"
"013.44",OtherInfection,DMSymptom,"013"
"013.45",OtherInfection,DMSymptom,"013"
"013.46",OtherInfection,DMSymptom,"013"
"013.50",OtherInfection,DMSymptom,"013"
"013.51",OtherInfection,DMSymptom,"013"
"013.52",OtherInfection,DMSymptom,"013"
"013.53",OtherInfection,DMSymptom,"013"
"013.54",OtherInfection,DMSymptom,"013"
"013.55",OtherInfection,DMSymptom,"013"
"013.56",OtherInfection,DMSymptom,"013"
"013.60",OtherInfection,DMSymptom,"013"
"013.61",OtherInfection,DMSymptom,"013"
"013.62",OtherInfection,DMSymptom,"013"
"013.63",OtherInfection,DMSymptom,"013"
"013.64",OtherInfection,DMSymptom,"013"
"013.65",OtherInfection,DMSymptom,"013"
"013.66",OtherInfection,DMSymptom,"013"
"013.80",OtherInfection,DMSymptom,"013"
"013.81",OtherInfection,DMSymptom,"013"
"013.82",OtherInfection,DMSymptom,"013"
"013.83",OtherInfection,DMSymptom,"013"
"013.84",OtherInfection,DMSymptom,"013"
"013.85",OtherInfection,DMSymptom,"013"
"013.86",OtherInfection,DMSymptom,"013"
"013.90",OtherInfection,DMSymptom,"013"
"013.91",OtherInfection,DMSymptom,"013"
"013.92",OtherInfection,DMSymptom,"013"
"013.93",OtherInfection,DMSymptom,"013"
"013.94",OtherInfection,DMSymptom,"013"
"013.95",OtherInfection,DMSymptom,"013"
"013.96",OtherInfection,DMSymptom,"013"
"014.00",OtherInfection,DMSymptom,"014"
"014.01",OtherInfection,DMSymptom,"014"
"014.02",OtherInfection,DMSymptom,"014"
"014.03",OtherInfection,DMSymptom,"014"
"014.04",OtherInfection,DMSymptom,"014"
"014.05",OtherInfection,DMSymptom,"014"
"014.06",OtherInfection,DMSymptom,"014"
"014.80",OtherInfection,DMSymptom,"014"
"014.81",OtherInfection,DMSymptom,"014"
"014.82",OtherInfection,DMSymptom,"014"
"014.83",OtherInfection,DMSymptom,"014"
"014.84",OtherInfection,DMSymptom,"014"
"014.85",OtherInfection,DMSymptom,"014"
"014.86",OtherInfection,DMSymptom,"014"
"015.00",OtherInfection,DMSymptom,"015"
"015.01",OtherInfection,DMSymptom,"015"
"015.02",OtherInfection,DMSymptom,"015"
"015.03",OtherInfection,DMSymptom,"015"
"015.04",OtherInfection,DMSymptom,"015"
"015.05",OtherInfection,DMSymptom,"015"
"015.06",OtherInfection,DMSymptom,"015"
"015.10",OtherInfection,DMSymptom,"015"
"015.11",OtherInfection,DMSymptom,"015"
"015.12",OtherInfection,DMSymptom,"015"
"015.13",OtherInfection,DMSymptom,"015"
"015.14",OtherInfection,DMSymptom,"015"
"015.15",OtherInfection,DMSymptom,"015"
"015.16",OtherInfection,DMSymptom,"015"
"015.20",OtherInfection,DMSymptom,"015"
"015.21",OtherInfection,DMSymptom,"015"
"015.22",OtherInfection,DMSymptom,"015"
"015.23",OtherInfection,DMSymptom,"015"
"015.24",OtherInfection,DMSymptom,"015"
"015.25",OtherInfection,DMSymptom,"015"
"015.26",OtherInfection,DMSymptom,"015"
"015.50",OtherInfection,DMSymptom,"015"
"015.51",OtherInfection,DMSymptom,"015"
"015.52",OtherInfection,DMSymptom,"015"
"015.53",OtherInfection,DMSymptom,"015"
"015.54",OtherInfection,DMSymptom,"015"
"015.55",OtherInfection,DMSymptom,"015"
"015.56",OtherInfection,DMSymptom,"015"
"015.60",OtherInfection,DMSymptom,"015"
"015.61",OtherInfection,DMSymptom,"015"
"015.62",OtherInfection,DMSymptom,"015"
"015.63",OtherInfection,DMSymptom,"015"
"015.64",OtherInfection,DMSymptom,"015"
"015.65",OtherInfection,DMSymptom,"015"
"015.66",OtherInfection,DMSymptom,"015"
"015.70",OtherInfection,DMSymptom,"015"
"015.71",OtherInfection,DMSymptom,"015"
"015.72",OtherInfection,DMSymptom,"015"
"015.73",OtherInfection,DMSymptom,"015"
"015.74",OtherInfection,DMSymptom,"015"
"015.75",OtherInfection,DMSymptom,"015"
"015.76",OtherInfection,DMSymptom,"015"
"015.80",OtherInfection,DMSymptom,"015"
"015.81",OtherInfection,DMSymptom,"015"
"015.82",OtherInfection,DMSymptom,"015"
"015.83",OtherInfection,DMSymptom,"015"
"015.84",OtherInfection,DMSymptom,"015"
"015.85",OtherInfection,DMSymptom,"015"
"015.86",OtherInfection,DMSymptom,"015"
"015.90",OtherInfection,DMSymptom,"015"
"015.91",OtherInfection,DMSymptom,"015"
"015.92",OtherInfection,DMSymptom,"015"
"015.93",OtherInfection,DMSymptom,"015"
"015.94",OtherInfection,DMSymptom,"015"
"015.95",OtherInfection,DMSymptom,"015"
"015.96",OtherInfection,DMSymptom,"015"
"016.00",OtherInfection,DMSymptom,"016"
"016.01",OtherInfection,DMSymptom,"016"
"016.02",OtherInfection,DMSymptom,"016"
"016.03",OtherInfection,DMSymptom,"016"
"016.04",OtherInfection,DMSymptom,"016"
"016.05",OtherInfection,DMSymptom,"016"
"016.06",OtherInfection,DMSymptom,"016"
"016.10",OtherInfection,DMSymptom,"016"
"016.11",OtherInfection,DMSymptom,"016"
"016.12",OtherInfection,DMSymptom,"016"
"016.13",OtherInfection,DMSymptom,"016"
"016.14",OtherInfection,DMSymptom,"016"
"016.15",OtherInfection,DMSymptom,"016"
"016.16",OtherInfection,DMSymptom,"016"
"016.20",OtherInfection,DMSymptom,"016"
"016.21",OtherInfection,DMSymptom,"016"
"016.22",OtherInfection,DMSymptom,"016"
"016.23",OtherInfection,DMSymptom,"016"
"016.24",OtherInfection,DMSymptom,"016"
"016.25",OtherInfection,DMSymptom,"016"
"016.26",OtherInfection,DMSymptom,"016"
"016.30",OtherInfection,DMSymptom,"016"
"016.31",OtherInfection,DMSymptom,"016"
"016.32",OtherInfection,DMSymptom,"016"
"016.33",OtherInfection,DMSymptom,"016"
"016.34",OtherInfection,DMSymptom,"016"
"016.35",OtherInfection,DMSymptom,"016"
"016.36",OtherInfection,DMSymptom,"016"
"016.40",OtherInfection,DMSymptom,"016"
"016.41",OtherInfection,DMSymptom,"016"
"016.42",OtherInfection,DMSymptom,"016"
"016.43",OtherInfection,DMSymptom,"016"
"016.44",OtherInfection,DMSymptom,"016"
"016.45",OtherInfection,DMSymptom,"016"
"016.46",OtherInfection,DMSymptom,"016"
"016.50",OtherInfection,DMSymptom,"016"
"016.51",OtherInfection,DMSymptom,"016"
"016.52",OtherInfection,DMSymptom,"016"
"016.53",OtherInfection,DMSymptom,"016"
"016.54",OtherInfection,DMSymptom,"016"
"016.55",OtherInfection,DMSymptom,"016"
"016.56",OtherInfection,DMSymptom,"016"
"016.60",OtherInfection,DMSymptom,"016"
"016.61",OtherInfection,DMSymptom,"016"
"016.62",OtherInfection,DMSymptom,"016"
"016.63",OtherInfection,DMSymptom,"016"
"016.64",OtherInfection,DMSymptom,"016"
"016.65",OtherInfection,DMSymptom,"016"
"016.66",OtherInfection,DMSymptom,"016"
"016.70",OtherInfection,DMSymptom,"016"
"016.71",OtherInfection,DMSymptom,"016"
"016.72",OtherInfection,DMSymptom,"016"
"016.73",OtherInfection,DMSymptom,"016"
"016.74",OtherInfection,DMSymptom,"016"
"016.75",OtherInfection,DMSymptom,"016"
"016.76",OtherInfection,DMSymptom,"016"
"016.90",OtherInfection,DMSymptom,"016"
"016.91",OtherInfection,DMSymptom,"016"
"016.92",OtherInfection,DMSymptom,"016"
"016.93",OtherInfection,DMSymptom,"016"
"016.94",OtherInfection,DMSymptom,"016"
"016.95",OtherInfection,DMSymptom,"016"
"016.96",OtherInfection,DMSymptom,"016"
"017.00",OtherInfection,DMSymptom,"017"
"017.01",OtherInfection,DMSymptom,"017"
"017.02",OtherInfection,DMSymptom,"017"
"017.03",OtherInfection,DMSymptom,"017"
"017.04",OtherInfection,DMSymptom,"017"
"017.05",OtherInfection,DMSymptom,"017"
"017.06",OtherInfection,DMSymptom,"017"
"017.10",OtherInfection,DMSymptom,"017"
"017.11",OtherInfection,DMSymptom,"017"
"017.12",OtherInfection,DMSymptom,"017"
"017.13",OtherInfection,DMSymptom,"017"
"017.14",OtherInfection,DMSymptom,"017"
"017.15",OtherInfection,DMSymptom,"017"
"017.16",OtherInfection,DMSymptom,"017"
"017.20",OtherInfection,DMSymptom,"017"
"017.21",OtherInfection,DMSymptom,"017"
"017.22",OtherInfection,DMSymptom,"017"
"017.23",OtherInfection,DMSymptom,"017"
"017.24",OtherInfection,DMSymptom,"017"
"017.25",OtherInfection,DMSymptom,"017"
"017.26",OtherInfection,DMSymptom,"017"
"017.30",OtherInfection,DMSymptom,"017"
"017.31",OtherInfection,DMSymptom,"017"
"017.32",OtherInfection,DMSymptom,"017"
"017.33",OtherInfection,DMSymptom,"017"
"017.34",OtherInfection,DMSymptom,"017"
"017.35",OtherInfection,DMSymptom,"017"
"017.36",OtherInfection,DMSymptom,"017"
"017.40",OtherInfection,DMSymptom,"017"
"017.41",OtherInfection,DMSymptom,"017"
"017.42",OtherInfection,DMSymptom,"017"
"017.43",OtherInfection,DMSymptom,"017"
"017.44",OtherInfection,DMSymptom,"017"
"017.45",OtherInfection,DMSymptom,"017"
"017.46",OtherInfection,DMSymptom,"017"
"017.50",OtherInfection,DMSymptom,"017"
"017.51",OtherInfection,DMSymptom,"017"
"017.52",OtherInfection,DMSymptom,"017"
"017.53",OtherInfection,DMSymptom,"017"
"017.54",OtherInfection,DMSymptom,"017"
"017.55",OtherInfection,DMSymptom,"017"
"017.56",OtherInfection,DMSymptom,"017"
"017.60",OtherInfection,DMSymptom,"017"
"017.61",OtherInfection,DMSymptom,"017"
"017.62",OtherInfection,DMSymptom,"017"
"017.63",OtherInfection,DMSymptom,"017"
"017.64",OtherInfection,DMSymptom,"017"
"017.65",OtherInfection,DMSymptom,"017"
"017.66",OtherInfection,DMSymptom,"017"
"017.70",OtherInfection,DMSymptom,"017"
"017.71",OtherInfection,DMSymptom,"017"
"017.72",OtherInfection,DMSymptom,"017"
"017.73",OtherInfection,DMSymptom,"017"
"017.74",OtherInfection,DMSymptom,"017"
"017.75",OtherInfection,DMSymptom,"017"
"017.76",OtherInfection,DMSymptom,"017"
"017.80",OtherInfection,DMSymptom,"017"
"017.81",OtherInfection,DMSymptom,"017"
"017.82",OtherInfection,DMSymptom,"017"
"017.83",OtherInfection,DMSymptom,"017"
"017.84",OtherInfection,DMSymptom,"017"
"017.85",OtherInfection,DMSymptom,"017"
"017.86",OtherInfection,DMSymptom,"017"
"017.90",OtherInfection,DMSymptom,"017"
"017.91",OtherInfection,DMSymptom,"017"
"017.92",OtherInfection,DMSymptom,"017"
"017.93",OtherInfection,DMSymptom,"017"
"017.94",OtherInfection,DMSymptom,"017"
"017.95",OtherInfection,DMSymptom,"017"
"017.96",OtherInfection,DMSymptom,"017"
"018.00",OtherInfection,DMSymptom,"018"
"018.01",OtherInfection,DMSymptom,"018"
"018.02",OtherInfection,DMSymptom,"018"
"018.03",OtherInfection,DMSymptom,"018"
"018.04",OtherInfection,DMSymptom,"018"
"018.05",OtherInfection,DMSymptom,"018"
"018.06",OtherInfection,DMSymptom,"018"
"018.80",OtherInfection,DMSymptom,"018"
"018.81",OtherInfection,DMSymptom,"018"
"018.82",OtherInfection,DMSymptom,"018"
"018.83",OtherInfection,DMSymptom,"018"
"018.84",OtherInfection,DMSymptom,"018"
"018.85",OtherInfection,DMSymptom,"018"
"018.86",OtherInfection,DMSymptom,"018"
"018.90",OtherInfection,DMSymptom,"018"
"018.91",OtherInfection,DMSymptom,"018"
"018.92",OtherInfection,DMSymptom,"018"
